id,Class,Order,Family,Genus,Species,Common Name,Region,Decimal Latitude,Decimal Longitude,Are coordinates for specific location?,system,biome,realm,Native,Alien,Invasive,Units,Sampling method,Data transformed,year,pop,DP01,DP10,DP1X,EMXP,PRCP,Station_ID,stdscale,mmscale,yeardiff,stddiff,mmdiff,lastpop
8748,Reptilia,Testudines,Cheloniidae,Caretta,caretta,Loggerhead sea turtle / Loggerhead turtle,North America,30.95056,-81.40306,False,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of turtles,Beach patrolled at 45-75 minute intervals from dusk to dawn each night from mid-May to early August.,No,1981,53.0,81.0,54.0,8.0,107.7,952.2,GHCND:USW00013878,0.8125464049712243,0.6538461538461542,1.0,2.4233840148264574,0.6538461538461542,0.0
8748,Reptilia,Testudines,Cheloniidae,Caretta,caretta,Loggerhead sea turtle / Loggerhead turtle,North America,30.95056,-81.40306,False,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of turtles,Beach patrolled at 45-75 minute intervals from dusk to dawn each night from mid-May to early August.,No,1982,62.0,120.0,80.0,13.0,74.7,1129.2,GHCND:USW00013878,2.0955144128205254,1.0,1.0,1.282968007849301,0.3461538461538458,0.6538461538461542
8748,Reptilia,Testudines,Cheloniidae,Caretta,caretta,Loggerhead sea turtle / Loggerhead turtle,North America,30.95056,-81.40306,False,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of turtles,Beach patrolled at 45-75 minute intervals from dusk to dawn each night from mid-May to early August.,No,1983,47.0,122.0,86.0,22.0,98.6,1708.1,GHCND:USW00013878,-0.04276560026164296,0.42307692307692313,1.0,-2.138280013082168,-0.5769230769230769,1.0
8750,Amphibia,Caudata,Sirenidae,Siren,intermedia,Lesser siren / Western lesser siren,North America,41.15333,-86.98528,False,Freshwater,Temperate floodplain rivers and wetlands,Nearctic,Yes,No,No,Number of sirens caught per trap-day of effort,Un-baited metal minnow traps.,No,1999,0.03,94.0,62.0,11.0,40.9,875.4,GHCND:USC00123078,-0.6847766579223823,0.03571428571428571,1.0,-1.1678361607978611,-0.3571428571428572,0.3928571428571429
8750,Amphibia,Caudata,Sirenidae,Siren,intermedia,Lesser siren / Western lesser siren,North America,41.15333,-86.98528,False,Freshwater,Temperate floodplain rivers and wetlands,Nearctic,Yes,No,No,Number of sirens caught per trap-day of effort,Un-baited metal minnow traps.,No,2000,0.01,116.0,73.8888888888889,9.555555555555555,70.81111111111112,1035.9777777777779,GHCND:USC00123078,-0.8015602740021683,0.0,1.0,-0.11678361607978605,-0.03571428571428571,0.03571428571428571
8750,Amphibia,Caudata,Sirenidae,Siren,intermedia,Lesser siren / Western lesser siren,North America,41.15333,-86.98528,False,Freshwater,Temperate floodplain rivers and wetlands,Nearctic,Yes,No,No,Number of sirens caught per trap-day of effort,Un-baited metal minnow traps.,No,2001,0.2,127.0,78.0,9.0,59.9,1019.7,GHCND:USC00123078,0.3078840787557998,0.33928571428571436,1.0,1.109444352757968,0.33928571428571436,0.0
8750,Amphibia,Caudata,Sirenidae,Siren,intermedia,Lesser siren / Western lesser siren,North America,41.15333,-86.98528,False,Freshwater,Temperate floodplain rivers and wetlands,Nearctic,Yes,No,No,Number of sirens caught per trap-day of effort,Un-baited metal minnow traps.,No,2002,0.57,112.0,66.0,9.0,51.6,893.1,GHCND:USC00123078,2.4683809762318427,0.9999999999999999,1.0,2.160496897476043,0.6607142857142856,0.33928571428571436
8750,Amphibia,Caudata,Sirenidae,Siren,intermedia,Lesser siren / Western lesser siren,North America,41.15333,-86.98528,False,Freshwater,Temperate floodplain rivers and wetlands,Nearctic,Yes,No,No,Number of sirens caught per trap-day of effort,Un-baited metal minnow traps.,No,2003,0.01,116.0,73.8888888888889,9.555555555555555,70.81111111111112,1035.9777777777779,GHCND:USC00123078,-0.8015602740021683,0.0,1.0,-3.269941250234011,-0.9999999999999999,0.9999999999999999
8750,Amphibia,Caudata,Sirenidae,Siren,intermedia,Lesser siren / Western lesser siren,North America,41.15333,-86.98528,False,Freshwater,Temperate floodplain rivers and wetlands,Nearctic,Yes,No,No,Number of sirens caught per trap-day of effort,Un-baited metal minnow traps.,No,2004,0.02,107.0,67.0,9.0,55.9,964.6,GHCND:USC00123078,-0.7431684659622754,0.01785714285714286,1.0,0.05839180803989297,0.01785714285714286,0.0
8750,Amphibia,Caudata,Sirenidae,Siren,intermedia,Lesser siren / Western lesser siren,North America,41.15333,-86.98528,False,Freshwater,Temperate floodplain rivers and wetlands,Nearctic,Yes,No,No,Number of sirens caught per trap-day of effort,Un-baited metal minnow traps.,No,2005,0.03,112.0,71.0,5.0,43.4,842.6,GHCND:USC00123078,-0.6847766579223823,0.03571428571428571,1.0,0.05839180803989308,0.017857142857142853,0.01785714285714286
8750,Amphibia,Caudata,Sirenidae,Siren,intermedia,Lesser siren / Western lesser siren,North America,41.15333,-86.98528,False,Freshwater,Temperate floodplain rivers and wetlands,Nearctic,Yes,No,No,Number of sirens caught per trap-day of effort,Un-baited metal minnow traps.,No,2006,0.04,130.0,81.0,10.0,92.7,1258.0,GHCND:USC00123078,-0.6263848498824891,0.053571428571428575,1.0,0.05839180803989319,0.017857142857142863,0.03571428571428571
8750,Amphibia,Caudata,Sirenidae,Siren,intermedia,Lesser siren / Western lesser siren,North America,41.15333,-86.98528,False,Freshwater,Temperate floodplain rivers and wetlands,Nearctic,Yes,No,No,Number of sirens caught per trap-day of effort,Un-baited metal minnow traps.,No,2007,0.35,113.0,76.0,13.0,64.3,1114.3,GHCND:USC00123078,1.1837611993541954,0.6071428571428571,1.0,1.8101460492366845,0.5535714285714285,0.053571428571428575
8750,Amphibia,Caudata,Sirenidae,Siren,intermedia,Lesser siren / Western lesser siren,North America,41.15333,-86.98528,False,Freshwater,Temperate floodplain rivers and wetlands,Nearctic,Yes,No,No,Number of sirens caught per trap-day of effort,Un-baited metal minnow traps.,No,2008,0.13,135.0,83.0,10.0,125.0,1186.8,GHCND:USC00123078,-0.10085857752345165,0.2142857142857143,1.0,-1.284619776877647,-0.3928571428571428,0.6071428571428571
8781,Reptilia,Squamata,Colubridae,Lampropeltis,getula,Common kingsnake,North America,33.23333,-81.66667,False,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,L.getula % of total snakes caught,Terrestrial drift fences with funnel and pitfall traps coverboard captures aquatic funnel traps and 'other' captures,No,1976,10.0,88.0,81.0,19.0,75.4,1372.0,GHCND:USC00380074,0.6587673699213387,0.5857988165680473,1.0,0.6112274566280462,0.17751479289940825,0.4082840236686391
8781,Reptilia,Squamata,Colubridae,Lampropeltis,getula,Common kingsnake,North America,33.23333,-81.66667,False,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,L.getula % of total snakes caught,Terrestrial drift fences with funnel and pitfall traps coverboard captures aquatic funnel traps and 'other' captures,No,1977,17.0,76.0,67.0,11.0,50.8,1029.1,GHCND:USC00380074,2.084964768720113,1.0,1.0,1.4261973987987746,0.41420118343195267,0.5857988165680473
8781,Reptilia,Squamata,Colubridae,Lampropeltis,getula,Common kingsnake,North America,33.23333,-81.66667,False,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,L.getula % of total snakes caught,Terrestrial drift fences with funnel and pitfall traps coverboard captures aquatic funnel traps and 'other' captures,No,1978,6.0,72.0,70.0,13.0,52.6,1091.3,GHCND:USC00380074,-0.15620257224938958,0.349112426035503,1.0,-2.2411673409695028,-0.650887573964497,1.0
8781,Reptilia,Squamata,Colubridae,Lampropeltis,getula,Common kingsnake,North America,33.23333,-81.66667,False,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,L.getula % of total snakes caught,Terrestrial drift fences with funnel and pitfall traps coverboard captures aquatic funnel traps and 'other' captures,No,1979,15.0,103.0,84.0,19.0,78.7,1408.1,GHCND:USC00380074,1.6774797976347493,0.8816568047337279,1.0,1.833682369884139,0.5325443786982249,0.349112426035503
8781,Reptilia,Squamata,Colubridae,Lampropeltis,getula,Common kingsnake,North America,33.23333,-81.66667,False,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,L.getula % of total snakes caught,Terrestrial drift fences with funnel and pitfall traps coverboard captures aquatic funnel traps and 'other' captures,No,1985,5.0,93.8009950248756,79.74626865671638,17.358208955223876,84.15870646766173,1383.5582089552254,GHCND:USC00380074,-0.35994505779207164,0.2899408284023669,1.0,0.10187124277134102,0.029585798816568032,0.26035502958579887
8781,Reptilia,Squamata,Colubridae,Lampropeltis,getula,Common kingsnake,North America,33.23333,-81.66667,False,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,L.getula % of total snakes caught,Terrestrial drift fences with funnel and pitfall traps coverboard captures aquatic funnel traps and 'other' captures,No,1986,6.5,79.0,76.0,13.0,87.6,1196.3,GHCND:USC00380074,-0.054331329478048536,0.37869822485207105,1.0,0.3056137283140231,0.08875739644970415,0.2899408284023669
8781,Reptilia,Squamata,Colubridae,Lampropeltis,getula,Common kingsnake,North America,33.23333,-81.66667,False,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,L.getula % of total snakes caught,Terrestrial drift fences with funnel and pitfall traps coverboard captures aquatic funnel traps and 'other' captures,No,1987,5.5,75.0,71.0,19.0,82.6,1379.5,GHCND:USC00380074,-0.2580738150207306,0.31952662721893493,1.0,-0.2037424855426821,-0.05917159763313612,0.37869822485207105
8781,Reptilia,Squamata,Colubridae,Lampropeltis,getula,Common kingsnake,North America,33.23333,-81.66667,False,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,L.getula % of total snakes caught,Terrestrial drift fences with funnel and pitfall traps coverboard captures aquatic funnel traps and 'other' captures,No,1988,2.0,74.0,68.0,15.0,71.1,1109.9,GHCND:USC00380074,-0.9711725144201179,0.11242603550295859,1.0,-0.7130986993993873,-0.20710059171597633,0.31952662721893493
8781,Reptilia,Squamata,Colubridae,Lampropeltis,getula,Common kingsnake,North America,33.23333,-81.66667,False,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,L.getula % of total snakes caught,Terrestrial drift fences with funnel and pitfall traps coverboard captures aquatic funnel traps and 'other' captures,No,1992,7.0,115.0,99.0,15.0,91.4,1619.7,GHCND:USC00380074,0.04753991329329249,0.4082840236686391,1.0,0.0,0.0,0.4082840236686391
8781,Reptilia,Squamata,Colubridae,Lampropeltis,getula,Common kingsnake,North America,33.23333,-81.66667,False,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,L.getula % of total snakes caught,Terrestrial drift fences with funnel and pitfall traps coverboard captures aquatic funnel traps and 'other' captures,No,1993,3.0,86.0,74.0,15.0,91.9,1436.2,GHCND:USC00380074,-0.7674300288774357,0.1715976331360947,1.0,-0.8149699421707282,-0.2366863905325444,0.4082840236686391
8781,Reptilia,Squamata,Colubridae,Lampropeltis,getula,Common kingsnake,North America,33.23333,-81.66667,False,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,L.getula % of total snakes caught,Terrestrial drift fences with funnel and pitfall traps coverboard captures aquatic funnel traps and 'other' captures,No,1994,17.0,117.0,91.0,16.0,97.8,1484.7,GHCND:USC00380074,2.084964768720113,1.0,1.0,2.8523947975975488,0.8284023668639053,0.1715976331360947
8781,Reptilia,Squamata,Colubridae,Lampropeltis,getula,Common kingsnake,North America,33.23333,-81.66667,False,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,L.getula % of total snakes caught,Terrestrial drift fences with funnel and pitfall traps coverboard captures aquatic funnel traps and 'other' captures,No,1995,4.0,112.0,82.0,26.0,104.1,1707.5,GHCND:USC00380074,-0.5636875433347537,0.23076923076923078,1.0,-2.6486523120548666,-0.7692307692307692,1.0
8789,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,Wood frog,North America,42.66667,-83.21667,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Number of breeding adults,Mark release recapture,No,1986,4000.0,96.5,65.0,5.5,34.55,756.7999999999997,GHCND:USC00206303,0.18308043331138224,0.5,1.0,0.5703659653162296,0.140625,0.359375
8789,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,Wood frog,North America,42.66667,-83.21667,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Number of breeding adults,Mark release recapture,No,1987,4400.0,96.5,65.0,5.5,34.55,756.7999999999997,GHCND:USC00206303,0.43657641789637325,0.5625,1.0,0.253495984584991,0.0625,0.5
8789,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,Wood frog,North America,42.66667,-83.21667,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Number of breeding adults,Mark release recapture,No,1988,5100.0,96.5,65.0,5.5,34.55,756.7999999999997,GHCND:USC00206303,0.8801943909201074,0.671875,1.0,0.4436179730237342,0.109375,0.5625
8789,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,Wood frog,North America,42.66667,-83.21667,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Number of breeding adults,Mark release recapture,No,1989,2000.0,72.0,63.0,7.0,36.8,754.7,GHCND:USC00206303,-1.0843994896135727,0.1875,1.0,-1.96459388053368,-0.484375,0.671875
8789,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,Wood frog,North America,42.66667,-83.21667,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Number of breeding adults,Mark release recapture,No,1994,3000.0,121.0,67.0,4.0,32.3,752.5,GHCND:USC00206303,-0.4506595281510952,0.34375,1.0,1.3942279152174504,0.34375,0.0
8789,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,Wood frog,North America,42.66667,-83.21667,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Number of breeding adults,Mark release recapture,No,1995,2800.0,96.5,65.0,5.5,34.55,756.7999999999997,GHCND:USC00206303,-0.5774075204435907,0.3125,1.0,-0.12674799229249545,-0.03125,0.34375
8789,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,Wood frog,North America,42.66667,-83.21667,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Number of breeding adults,Mark release recapture,No,1996,2100.0,96.5,65.0,5.5,34.55,756.7999999999997,GHCND:USC00206303,-1.0210254934673249,0.203125,1.0,-0.4436179730237342,-0.109375,0.3125
8789,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,Wood frog,North America,42.66667,-83.21667,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Number of breeding adults,Mark release recapture,No,1997,5700.0,96.5,65.0,5.5,34.55,756.7999999999997,GHCND:USC00206303,1.2604383677975939,0.765625,1.0,2.2814638612649185,0.5625,0.203125
8789,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,Wood frog,North America,42.66667,-83.21667,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Number of breeding adults,Mark release recapture,No,1998,4000.0,96.5,65.0,5.5,34.55,669.4,GHCND:USC00206303,0.18308043331138224,0.5,1.0,-1.0773579344862116,-0.265625,0.765625
8789,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,Wood frog,North America,42.66667,-83.21667,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Number of breeding adults,Mark release recapture,No,1999,7200.0,96.5,65.0,5.5,34.55,756.7999999999997,GHCND:USC00206303,2.2110483099913103,1.0,1.0,2.027967876679928,0.5,0.5
8789,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,Wood frog,North America,42.66667,-83.21667,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Number of breeding adults,Mark release recapture,No,2000,1900.0,96.5,65.0,5.5,34.55,756.7999999999997,GHCND:USC00206303,-1.1477734857598205,0.171875,1.0,-3.3588217957511306,-0.828125,1.0
8789,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,Wood frog,North America,42.66667,-83.21667,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Number of breeding adults,Mark release recapture,No,2001,3800.0,96.5,65.0,5.5,34.55,850.6,GHCND:USC00206303,0.05633244101888676,0.46875,1.0,1.2041059267787073,0.296875,0.171875
8789,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,Wood frog,North America,42.66667,-83.21667,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Number of breeding adults,Mark release recapture,No,2002,4900.0,96.5,65.0,5.5,34.55,756.7999999999997,GHCND:USC00206303,0.753446398627612,0.640625,1.0,0.6971139576087252,0.171875,0.46875
8789,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,Wood frog,North America,42.66667,-83.21667,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Number of breeding adults,Mark release recapture,No,2003,3900.0,96.5,65.0,5.5,34.55,756.7999999999997,GHCND:USC00206303,0.1197064371651345,0.484375,1.0,-0.6337399614624775,-0.15625,0.640625
8789,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,Wood frog,North America,42.66667,-83.21667,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Number of breeding adults,Mark release recapture,No,2004,5700.0,96.5,65.0,5.5,34.55,756.7999999999997,GHCND:USC00206303,1.2604383677975939,0.765625,1.0,1.1407319306324595,0.28125,0.484375
8789,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,Wood frog,North America,42.66667,-83.21667,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Number of breeding adults,Mark release recapture,No,2005,2400.0,96.5,65.0,5.5,34.55,756.7999999999997,GHCND:USC00206303,-0.8309035050285817,0.25,1.0,-2.0913418728261757,-0.515625,0.765625
8791,Amphibia,Caudata,Ambystomatidae,Ambystoma,californiense,California tiger salamander,North America,36.33333,-121.55,False,Freshwater,Temperate coastal rivers,Nearctic,Yes,No,No,Estimated number of breeders,Mark release recapture with drift fencing and pitfall cans.,No,1993,299.0,70.0,49.0,11.0,90.2,900.2,GHCND:USC00046650,1.5174683251013423,1.0,1.0,0.5981477087292669,0.23966942148760328,0.7603305785123967
8791,Amphibia,Caudata,Ambystomatidae,Ambystoma,californiense,California tiger salamander,North America,36.33333,-121.55,False,Freshwater,Temperate coastal rivers,Nearctic,Yes,No,No,Estimated number of breeders,Mark release recapture with drift fencing and pitfall cans.,No,1994,62.0,73.0,41.0,4.0,56.1,542.9,GHCND:USC00046650,-0.9266869674648004,0.02066115702479343,1.0,-2.4441552925661427,-0.9793388429752066,1.0
8791,Amphibia,Caudata,Ambystomatidae,Ambystoma,californiense,California tiger salamander,North America,36.33333,-121.55,False,Freshwater,Temperate coastal rivers,Nearctic,Yes,No,No,Estimated number of breeders,Mark release recapture with drift fencing and pitfall cans.,No,1995,245.0,102.0,60.0,13.0,133.4,1208.5,GHCND:USC00046650,0.9605721824913351,0.7768595041322315,1.0,1.8872591499561355,0.756198347107438,0.02066115702479343
8791,Amphibia,Caudata,Ambystomatidae,Ambystoma,californiense,California tiger salamander,North America,36.33333,-121.55,False,Freshwater,Temperate coastal rivers,Nearctic,Yes,No,No,Estimated number of breeders,Mark release recapture with drift fencing and pitfall cans.,No,1996,57.0,93.0,53.0,8.0,73.7,857.5,GHCND:USC00046650,-0.9782514251138752,0.0,1.0,-1.9388236076052103,-0.7768595041322315,0.7768595041322315
8791,Amphibia,Caudata,Ambystomatidae,Ambystoma,californiense,California tiger salamander,North America,36.33333,-121.55,False,Freshwater,Temperate coastal rivers,Nearctic,Yes,No,No,Estimated number of breeders,Mark release recapture with drift fencing and pitfall cans.,No,1997,80.0,67.0,35.0,8.0,96.5,668.5,GHCND:USC00046650,-0.7410549199281313,0.0950413223140496,1.0,0.23719650518574387,0.0950413223140496,0.0
8791,Amphibia,Caudata,Ambystomatidae,Ambystoma,californiense,California tiger salamander,North America,36.33333,-121.55,False,Freshwater,Temperate coastal rivers,Nearctic,Yes,No,No,Estimated number of breeders,Mark release recapture with drift fencing and pitfall cans.,No,1998,79.0,130.0,80.0,12.0,121.4,1248.7,GHCND:USC00046650,-0.7513678114579463,0.09090909090909094,1.0,-0.01031289152981496,-0.004132231404958664,0.0950413223140496
8956,Reptilia,Testudines,Emydidae,Terrapene,ornata,Ornate box turtle,North America,43.2,-89.75,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Population size,Mark-release-recapture,No,1979,50.0,105.0,66.0,3.0,42.4,717.4,GHCND:USC00476838,1.7177465965659067,1.0,1.0,2.9503281238727403,1.0,0.0
8956,Reptilia,Testudines,Emydidae,Terrapene,ornata,Ornate box turtle,North America,43.2,-89.75,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Population size,Mark-release-recapture,No,1980,32.0,108.0,66.0,8.0,70.4,859.1,GHCND:USC00476838,-0.4064896526224662,0.28,1.0,-2.124236249188373,-0.72,1.0
8956,Reptilia,Testudines,Emydidae,Terrapene,ornata,Ornate box turtle,North America,43.2,-89.75,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Population size,Mark-release-recapture,No,1981,40.0,107.0,57.0,8.0,58.7,788.5,GHCND:USC00476838,0.5376153470168106,0.6000000000000001,1.0,0.9441049996392767,0.32000000000000006,0.28
8956,Reptilia,Testudines,Emydidae,Terrapene,ornata,Ornate box turtle,North America,43.2,-89.75,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Population size,Mark-release-recapture,No,1982,40.0,123.0,60.0,6.0,40.4,767.0,GHCND:USC00476838,0.5376153470168106,0.6000000000000001,1.0,0.0,0.0,0.6000000000000001
8956,Reptilia,Testudines,Emydidae,Terrapene,ornata,Ornate box turtle,North America,43.2,-89.75,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Population size,Mark-release-recapture,No,1983,45.0,122.0,68.0,3.0,33.5,691.6,GHCND:USC00476838,1.1276809717913587,0.8,1.0,0.5900656247745482,0.19999999999999996,0.6000000000000001
8956,Reptilia,Testudines,Emydidae,Terrapene,ornata,Ornate box turtle,North America,43.2,-89.75,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Population size,Mark-release-recapture,No,1984,27.0,112.0,64.0,7.0,58.4,836.9,GHCND:USC00476838,-0.9965552773970142,0.08000000000000007,1.0,-2.124236249188373,-0.72,0.8
8956,Reptilia,Testudines,Emydidae,Terrapene,ornata,Ornate box turtle,North America,43.2,-89.75,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Population size,Mark-release-recapture,No,1985,35.0,126.0,72.0,10.0,73.2,996.4,GHCND:USC00476838,-0.05245027775773742,0.40000000000000013,1.0,0.9441049996392767,0.32000000000000006,0.08000000000000007
8956,Reptilia,Testudines,Emydidae,Terrapene,ornata,Ornate box turtle,North America,43.2,-89.75,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Population size,Mark-release-recapture,No,1986,25.0,109.0,68.0,7.0,65.5,827.0,GHCND:USC00476838,-1.2325815273068335,0.0,1.0,-1.180131249549096,-0.40000000000000013,0.40000000000000013
8966,Reptilia,Testudines,Emydidae,Chrysemys,picta,Painted turtle,North America,41.35,-85.76666999999998,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Turtles per year,Trapping,No,1993,225.0,128.0,85.0,7.0,62.5,1045.1,GHCND:USC00125055,0.6655837240077013,0.6666666666666666,1.0,0.3953962716877432,0.0980392156862745,0.5686274509803921
8966,Reptilia,Testudines,Emydidae,Chrysemys,picta,Painted turtle,North America,41.35,-85.76666999999998,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Turtles per year,Trapping,No,1994,310.0,96.0,69.0,5.0,41.1,758.4,GHCND:USC00125055,2.0099310477460284,0.9999999999999999,1.0,1.3443473237383272,0.33333333333333326,0.6666666666666666
8966,Reptilia,Testudines,Emydidae,Chrysemys,picta,Painted turtle,North America,41.35,-85.76666999999998,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Turtles per year,Trapping,No,1995,250.0,119.0,68.0,6.0,82.6,969.6,GHCND:USC00125055,1.0609799956954447,0.7647058823529411,1.0,-0.9489510520505837,-0.23529411764705876,0.9999999999999999
8966,Reptilia,Testudines,Emydidae,Chrysemys,picta,Painted turtle,North America,41.35,-85.76666999999998,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Turtles per year,Trapping,No,1996,160.0,122.0,84.0,9.0,59.2,963.3,GHCND:USC00125055,-0.36244658238043115,0.4117647058823529,1.0,-1.4234265780758757,-0.3529411764705882,0.7647058823529411
8966,Reptilia,Testudines,Emydidae,Chrysemys,picta,Painted turtle,North America,41.35,-85.76666999999998,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Turtles per year,Trapping,No,1997,175.0,114.0,73.0,11.0,69.1,1025.1,GHCND:USC00125055,-0.12520881936778522,0.47058823529411764,1.0,0.23723776301264593,0.05882352941176472,0.4117647058823529
8966,Reptilia,Testudines,Emydidae,Chrysemys,picta,Painted turtle,North America,41.35,-85.76666999999998,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Turtles per year,Trapping,No,1998,130.0,105.0,70.0,11.0,45.7,941.5,GHCND:USC00125055,-0.8369221084057231,0.2941176470588235,1.0,-0.7117132890379378,-0.17647058823529416,0.47058823529411764
8966,Reptilia,Testudines,Emydidae,Chrysemys,picta,Painted turtle,North America,41.35,-85.76666999999998,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Turtles per year,Trapping,No,1999,175.0,106.0,70.0,8.0,48.3,886.7,GHCND:USC00125055,-0.12520881936778522,0.47058823529411764,1.0,0.7117132890379378,0.17647058823529416,0.2941176470588235
8966,Reptilia,Testudines,Emydidae,Chrysemys,picta,Painted turtle,North America,41.35,-85.76666999999998,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Turtles per year,Trapping,No,2000,225.0,125.0,70.0,8.0,39.4,827.9,GHCND:USC00125055,0.6655837240077013,0.6666666666666666,1.0,0.7907925433754865,0.196078431372549,0.47058823529411764
8966,Reptilia,Testudines,Emydidae,Chrysemys,picta,Painted turtle,North America,41.35,-85.76666999999998,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Turtles per year,Trapping,No,2001,165.0,120.0,78.0,10.0,60.2,1051.8,GHCND:USC00125055,-0.2833673280428825,0.43137254901960786,1.0,-0.9489510520505837,-0.23529411764705876,0.6666666666666666
8966,Reptilia,Testudines,Emydidae,Chrysemys,picta,Painted turtle,North America,41.35,-85.76666999999998,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Turtles per year,Trapping,No,2002,55.0,105.0,61.0,5.0,43.7,742.8,GHCND:USC00125055,-2.023110923468953,0.0,1.0,-1.7397435954260703,-0.43137254901960786,0.43137254901960786
8966,Reptilia,Testudines,Emydidae,Chrysemys,picta,Painted turtle,North America,41.35,-85.76666999999998,False,Freshwater,Large lakes,Nearctic,Yes,No,No,Turtles per year,Trapping,No,2003,125.0,127.0,69.0,10.0,46.2,995.8,GHCND:USC00125055,-0.9160013627432717,0.2745098039215686,1.0,1.1071095607256811,0.2745098039215686,0.0
9055,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.6,-121.95,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Local otter population,Ground counts,No,1971,75.0,38.0,19.0,0.0,19.3,223.3,GHCND:USC00047668,-0.1809528733418221,0.41666666666666663,1.0,0.0,0.0,0.41666666666666663
9055,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.6,-121.95,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Local otter population,Ground counts,No,1972,75.0,42.0,27.0,1.0,27.2,289.2,GHCND:USC00047668,-0.1809528733418221,0.41666666666666663,1.0,0.0,0.0,0.41666666666666663
9055,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.6,-121.95,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Local otter population,Ground counts,No,1973,75.0,57.0,47.0,4.0,69.1,653.3,GHCND:USC00047668,-0.1809528733418221,0.41666666666666663,1.0,0.0,0.0,0.41666666666666663
