attributes,datatype,date,station,value
0,DP1X,1989-01-01T00:00:00,GHCND:USC00255040,3.0
0,DT00,1989-01-01T00:00:00,GHCND:USC00255040,40.0
0,DT32,1989-01-01T00:00:00,GHCND:USC00255040,187.0
0,DX32,1989-01-01T00:00:00,GHCND:USC00255040,46.0
0,DX70,1989-01-01T00:00:00,GHCND:USC00255040,160.0
0,DX90,1989-01-01T00:00:00,GHCND:USC00255040,38.0
 ,DYFG,1989-01-01T00:00:00,GHCND:USC00255040,5.0
 ,DYTS,1989-01-01T00:00:00,GHCND:USC00255040,2.0
"0,1223,+",EMNT,1989-01-01T00:00:00,GHCND:USC00255040,-37.8
" ,0,0826, ",EMXP,1989-01-01T00:00:00,GHCND:USC00255040,104.1
"0,0710, ",EMXT,1989-01-01T00:00:00,GHCND:USC00255040,41.7
"0,0913",FZF0,1989-01-01T00:00:00,GHCND:USC00255040,-1.1
"0,0923",FZF1,1989-01-01T00:00:00,GHCND:USC00255040,-4.4
"0,0923",FZF2,1989-01-01T00:00:00,GHCND:USC00255040,-4.4
"0,1018",FZF3,1989-01-01T00:00:00,GHCND:USC00255040,-8.3
"0,1019",FZF4,1989-01-01T00:00:00,GHCND:USC00255040,-11.1
"0,0615",FZF5,1989-01-01T00:00:00,GHCND:USC00255040,0.0
"0,0507",FZF6,1989-01-01T00:00:00,GHCND:USC00255040,-3.9
"0,0502",FZF7,1989-01-01T00:00:00,GHCND:USC00255040,-5.0
"0,0412",FZF8,1989-01-01T00:00:00,GHCND:USC00255040,-10.0
"0,0412",FZF9,1989-01-01T00:00:00,GHCND:USC00255040,-10.0
6,HDSD,1989-01-01T00:00:00,GHCND:USC00255040,4000.6
0,HTDD,1989-01-01T00:00:00,GHCND:USC00255040,4000.6
" ,0",PRCP,1989-01-01T00:00:00,GHCND:USC00255040,433.7
0,TAVG,1989-01-01T00:00:00,GHCND:USC00255040,7.8
0,TMAX,1989-01-01T00:00:00,GHCND:USC00255040,16.3
0,TMIN,1989-01-01T00:00:00,GHCND:USC00255040,-0.8
,CDSD,1986-01-01T00:00:00,GHCND:USC00254440,282.1
0,CLDD,1986-01-01T00:00:00,GHCND:USC00254440,282.1
0,DP01,1986-01-01T00:00:00,GHCND:USC00254440,103.0
0,DP10,1986-01-01T00:00:00,GHCND:USC00254440,51.0
0,DP1X,1986-01-01T00:00:00,GHCND:USC00254440,1.0
,DSND,1986-01-01T00:00:00,GHCND:USC00254440,67.0
0,DSNW,1986-01-01T00:00:00,GHCND:USC00254440,17.0
0,DT00,1986-01-01T00:00:00,GHCND:USC00254440,10.0
0,DT32,1986-01-01T00:00:00,GHCND:USC00254440,156.0
0,DX32,1986-01-01T00:00:00,GHCND:USC00254440,20.0
0,DX70,1986-01-01T00:00:00,GHCND:USC00254440,141.0
0,DX90,1986-01-01T00:00:00,GHCND:USC00254440,28.0
 ,DYFG,1986-01-01T00:00:00,GHCND:USC00254440,27.0
 ,DYTS,1986-01-01T00:00:00,GHCND:USC00254440,47.0
"0,0212, ",EMNT,1986-01-01T00:00:00,GHCND:USC00254440,-24.4
" ,0,0101, ",EMSD,1986-01-01T00:00:00,GHCND:USC00254440,229.0
" ,0,0404, ",EMSN,1986-01-01T00:00:00,GHCND:USC00254440,178.0
" ,0,0610, ",EMXP,1986-01-01T00:00:00,GHCND:USC00254440,64.0
"0,0730, ",EMXT,1986-01-01T00:00:00,GHCND:USC00254440,36.7
"0,1011",FZF0,1986-01-01T00:00:00,GHCND:USC00254440,-2.2
"0,1011",FZF1,1986-01-01T00:00:00,GHCND:USC00254440,-2.2
"0,1012",FZF2,1986-01-01T00:00:00,GHCND:USC00254440,-6.1
"0,1013",FZF3,1986-01-01T00:00:00,GHCND:USC00254440,-6.7
"0,1109",FZF4,1986-01-01T00:00:00,GHCND:USC00254440,-10.6
"0,0510",FZF5,1986-01-01T00:00:00,GHCND:USC00254440,0.0
"0,0419",FZF6,1986-01-01T00:00:00,GHCND:USC00254440,-2.2
"0,0415",FZF7,1986-01-01T00:00:00,GHCND:USC00254440,-5.6
"0,0414",FZF8,1986-01-01T00:00:00,GHCND:USC00254440,-7.8
"0,0221",FZF9,1986-01-01T00:00:00,GHCND:USC00254440,-10.6
6,HDSD,1986-01-01T00:00:00,GHCND:USC00254440,3859.6
0,HTDD,1986-01-01T00:00:00,GHCND:USC00254440,3859.6
" ,0",PRCP,1986-01-01T00:00:00,GHCND:USC00254440,458.6
" ,0",SNOW,1986-01-01T00:00:00,GHCND:USC00254440,938.0
0,TAVG,1986-01-01T00:00:00,GHCND:USC00254440,9.4
0,TMAX,1986-01-01T00:00:00,GHCND:USC00254440,17.2
0,TMIN,1986-01-01T00:00:00,GHCND:USC00254440,1.6
0,DP01,1987-01-01T00:00:00,GHCND:USC00254440,101.0
0,DP10,1987-01-01T00:00:00,GHCND:USC00254440,53.0
0,DP1X,1987-01-01T00:00:00,GHCND:USC00254440,3.0
0,DSNW,1987-01-01T00:00:00,GHCND:USC00254440,23.0
0,DX32,1987-01-01T00:00:00,GHCND:USC00254440,35.0
0,DX70,1987-01-01T00:00:00,GHCND:USC00254440,156.0
0,DX90,1987-01-01T00:00:00,GHCND:USC00254440,31.0
 ,DYFG,1987-01-01T00:00:00,GHCND:USC00254440,13.0
 ,DYTS,1987-01-01T00:00:00,GHCND:USC00254440,29.0
" ,0,1115, ",EMSN,1987-01-01T00:00:00,GHCND:USC00254440,165.0
" ,0,0524, ",EMXP,1987-01-01T00:00:00,GHCND:USC00254440,27.9
"0,0801,+",EMXT,1987-01-01T00:00:00,GHCND:USC00254440,36.7
6,HDSD,1987-01-01T00:00:00,GHCND:USC00254440,3544.6
0,HTDD,1987-01-01T00:00:00,GHCND:USC00254440,3544.6
" ,0",PRCP,1987-01-01T00:00:00,GHCND:USC00254440,494.9
" ,0",SNOW,1987-01-01T00:00:00,GHCND:USC00254440,1580.0
0,TMAX,1987-01-01T00:00:00,GHCND:USC00254440,17.0
,CDSD,1975-01-01T00:00:00,GHCND:USC00130923,483.1
0,CLDD,1975-01-01T00:00:00,GHCND:USC00130923,483.1
0,DP01,1975-01-01T00:00:00,GHCND:USC00130923,89.0
0,DP10,1975-01-01T00:00:00,GHCND:USC00130923,58.0
0,DP1X,1975-01-01T00:00:00,GHCND:USC00130923,9.0
0,DSNW,1975-01-01T00:00:00,GHCND:USC00130923,20.0
0,DT00,1975-01-01T00:00:00,GHCND:USC00130923,22.0
0,DT32,1975-01-01T00:00:00,GHCND:USC00130923,151.0
0,DX32,1975-01-01T00:00:00,GHCND:USC00130923,95.0
0,DX70,1975-01-01T00:00:00,GHCND:USC00130923,142.0
0,DX90,1975-01-01T00:00:00,GHCND:USC00130923,19.0
"0,0209, ",EMNT,1975-01-01T00:00:00,GHCND:USC00130923,-28.9
" ,0,0111, ",EMSN,1975-01-01T00:00:00,GHCND:USC00130923,178.0
" ,0,0428, ",EMXP,1975-01-01T00:00:00,GHCND:USC00130923,98.0
"0,0704,+",EMXT,1975-01-01T00:00:00,GHCND:USC00130923,33.9
"0,1002",FZF0,1975-01-01T00:00:00,GHCND:USC00130923,-1.1
"0,1029",FZF1,1975-01-01T00:00:00,GHCND:USC00130923,-5.6
"0,1029",FZF2,1975-01-01T00:00:00,GHCND:USC00130923,-5.6
"0,1120",FZF3,1975-01-01T00:00:00,GHCND:USC00130923,-6.7
"0,1122",FZF4,1975-01-01T00:00:00,GHCND:USC00130923,-10.6
"0,0422",FZF5,1975-01-01T00:00:00,GHCND:USC00130923,-0.6
"0,0411",FZF6,1975-01-01T00:00:00,GHCND:USC00130923,-2.2
"0,0404",FZF7,1975-01-01T00:00:00,GHCND:USC00130923,-8.3
"0,0404",FZF8,1975-01-01T00:00:00,GHCND:USC00130923,-8.3
"0,0403",FZF9,1975-01-01T00:00:00,GHCND:USC00130923,-15.0
4,HDSD,1975-01-01T00:00:00,GHCND:USC00130923,4286.4
0,HTDD,1975-01-01T00:00:00,GHCND:USC00130923,4286.4
" ,0",PRCP,1975-01-01T00:00:00,GHCND:USC00130923,881.7
" ,0",SNOW,1975-01-01T00:00:00,GHCND:USC00130923,1498.0
0,TAVG,1975-01-01T00:00:00,GHCND:USC00130923,8.1
0,TMAX,1975-01-01T00:00:00,GHCND:USC00130923,13.4
0,TMIN,1975-01-01T00:00:00,GHCND:USC00130923,2.7
,CDSD,1975-01-01T00:00:00,GHCND:USC00130923,483.1
0,CLDD,1975-01-01T00:00:00,GHCND:USC00130923,483.1
0,DP01,1975-01-01T00:00:00,GHCND:USC00130923,89.0
0,DP10,1975-01-01T00:00:00,GHCND:USC00130923,58.0
0,DP1X,1975-01-01T00:00:00,GHCND:USC00130923,9.0
0,DSNW,1975-01-01T00:00:00,GHCND:USC00130923,20.0
0,DT00,1975-01-01T00:00:00,GHCND:USC00130923,22.0
0,DT32,1975-01-01T00:00:00,GHCND:USC00130923,151.0
0,DX32,1975-01-01T00:00:00,GHCND:USC00130923,95.0
0,DX70,1975-01-01T00:00:00,GHCND:USC00130923,142.0
0,DX90,1975-01-01T00:00:00,GHCND:USC00130923,19.0
"0,0209, ",EMNT,1975-01-01T00:00:00,GHCND:USC00130923,-28.9
" ,0,0111, ",EMSN,1975-01-01T00:00:00,GHCND:USC00130923,178.0
" ,0,0428, ",EMXP,1975-01-01T00:00:00,GHCND:USC00130923,98.0
"0,0704,+",EMXT,1975-01-01T00:00:00,GHCND:USC00130923,33.9
"0,1002",FZF0,1975-01-01T00:00:00,GHCND:USC00130923,-1.1
"0,1029",FZF1,1975-01-01T00:00:00,GHCND:USC00130923,-5.6
"0,1029",FZF2,1975-01-01T00:00:00,GHCND:USC00130923,-5.6
"0,1120",FZF3,1975-01-01T00:00:00,GHCND:USC00130923,-6.7
"0,1122",FZF4,1975-01-01T00:00:00,GHCND:USC00130923,-10.6
"0,0422",FZF5,1975-01-01T00:00:00,GHCND:USC00130923,-0.6
"0,0411",FZF6,1975-01-01T00:00:00,GHCND:USC00130923,-2.2
"0,0404",FZF7,1975-01-01T00:00:00,GHCND:USC00130923,-8.3
"0,0404",FZF8,1975-01-01T00:00:00,GHCND:USC00130923,-8.3
"0,0403",FZF9,1975-01-01T00:00:00,GHCND:USC00130923,-15.0
4,HDSD,1975-01-01T00:00:00,GHCND:USC00130923,4286.4
0,HTDD,1975-01-01T00:00:00,GHCND:USC00130923,4286.4
" ,0",PRCP,1975-01-01T00:00:00,GHCND:USC00130923,881.7
" ,0",SNOW,1975-01-01T00:00:00,GHCND:USC00130923,1498.0
0,TAVG,1975-01-01T00:00:00,GHCND:USC00130923,8.1
0,TMAX,1975-01-01T00:00:00,GHCND:USC00130923,13.4
0,TMIN,1975-01-01T00:00:00,GHCND:USC00130923,2.7
0,DP01,1980-01-01T00:00:00,GHCND:USC00130923,73.0
0,DP10,1980-01-01T00:00:00,GHCND:USC00130923,62.0
0,DP1X,1980-01-01T00:00:00,GHCND:USC00130923,6.0
0,DSNW,1980-01-01T00:00:00,GHCND:USC00130923,9.0
0,DX32,1980-01-01T00:00:00,GHCND:USC00130923,65.0
0,DX70,1980-01-01T00:00:00,GHCND:USC00130923,155.0
0,DX90,1980-01-01T00:00:00,GHCND:USC00130923,34.0
" ,0,0312,+",EMSN,1980-01-01T00:00:00,GHCND:USC00130923,102.0
" ,0,0810, ",EMXP,1980-01-01T00:00:00,GHCND:USC00130923,62.7
"0,0707,+",EMXT,1980-01-01T00:00:00,GHCND:USC00130923,37.8
3,HDSD,1980-01-01T00:00:00,GHCND:USC00130923,3965.3
0,HTDD,1980-01-01T00:00:00,GHCND:USC00130923,3965.3
" ,0",PRCP,1980-01-01T00:00:00,GHCND:USC00130923,710.1
" ,0",SNOW,1980-01-01T00:00:00,GHCND:USC00130923,522.0
0,TMAX,1980-01-01T00:00:00,GHCND:USC00130923,14.9
0,DP01,1980-01-01T00:00:00,GHCND:USC00130923,73.0
0,DP10,1980-01-01T00:00:00,GHCND:USC00130923,62.0
0,DP1X,1980-01-01T00:00:00,GHCND:USC00130923,6.0
0,DSNW,1980-01-01T00:00:00,GHCND:USC00130923,9.0
0,DX32,1980-01-01T00:00:00,GHCND:USC00130923,65.0
0,DX70,1980-01-01T00:00:00,GHCND:USC00130923,155.0
0,DX90,1980-01-01T00:00:00,GHCND:USC00130923,34.0
" ,0,0312,+",EMSN,1980-01-01T00:00:00,GHCND:USC00130923,102.0
" ,0,0810, ",EMXP,1980-01-01T00:00:00,GHCND:USC00130923,62.7
"0,0707,+",EMXT,1980-01-01T00:00:00,GHCND:USC00130923,37.8
3,HDSD,1980-01-01T00:00:00,GHCND:USC00130923,3965.3
0,HTDD,1980-01-01T00:00:00,GHCND:USC00130923,3965.3
" ,0",PRCP,1980-01-01T00:00:00,GHCND:USC00130923,710.1
" ,0",SNOW,1980-01-01T00:00:00,GHCND:USC00130923,522.0
0,TMAX,1980-01-01T00:00:00,GHCND:USC00130923,14.9
0,DX32,1981-01-01T00:00:00,GHCND:USC00130923,54.0
0,DX70,1981-01-01T00:00:00,GHCND:USC00130923,140.0
0,DX90,1981-01-01T00:00:00,GHCND:USC00130923,14.0
"0,0714,+",EMXT,1981-01-01T00:00:00,GHCND:USC00130923,35.0
0,TMAX,1981-01-01T00:00:00,GHCND:USC00130923,15.6
0,DX32,1981-01-01T00:00:00,GHCND:USC00130923,54.0
0,DX70,1981-01-01T00:00:00,GHCND:USC00130923,140.0
0,DX90,1981-01-01T00:00:00,GHCND:USC00130923,14.0
"0,0714,+",EMXT,1981-01-01T00:00:00,GHCND:USC00130923,35.0
0,TMAX,1981-01-01T00:00:00,GHCND:USC00130923,15.6
 ,DYFG,1984-01-01T00:00:00,GHCND:USC00130923,10.0
 ,DYTS,1984-01-01T00:00:00,GHCND:USC00130923,9.0
 ,DYFG,1984-01-01T00:00:00,GHCND:USC00130923,10.0
 ,DYTS,1984-01-01T00:00:00,GHCND:USC00130923,9.0
,CDSD,1985-01-01T00:00:00,GHCND:USC00130923,308.6
0,CLDD,1985-01-01T00:00:00,GHCND:USC00130923,308.6
0,DP01,1985-01-01T00:00:00,GHCND:USC00130923,66.0
0,DP10,1985-01-01T00:00:00,GHCND:USC00130923,53.0
0,DP1X,1985-01-01T00:00:00,GHCND:USC00130923,4.0
0,DSNW,1985-01-01T00:00:00,GHCND:USC00130923,13.0
0,DT00,1985-01-01T00:00:00,GHCND:USC00130923,45.0
0,DT32,1985-01-01T00:00:00,GHCND:USC00130923,160.0
0,DX32,1985-01-01T00:00:00,GHCND:USC00130923,86.0
0,DX70,1985-01-01T00:00:00,GHCND:USC00130923,135.0
0,DX90,1985-01-01T00:00:00,GHCND:USC00130923,8.0
 ,DYFG,1985-01-01T00:00:00,GHCND:USC00130923,24.0
 ,DYTS,1985-01-01T00:00:00,GHCND:USC00130923,11.0
"0,0120, ",EMNT,1985-01-01T00:00:00,GHCND:USC00130923,-31.7
" ,0,1201, ",EMSN,1985-01-01T00:00:00,GHCND:USC00130923,203.0
" ,0,0905, ",EMXP,1985-01-01T00:00:00,GHCND:USC00130923,98.8
"0,0609, ",EMXT,1985-01-01T00:00:00,GHCND:USC00130923,40.0
"0,1001",FZF0,1985-01-01T00:00:00,GHCND:USC00130923,-1.1
"0,1102",FZF1,1985-01-01T00:00:00,GHCND:USC00130923,-3.3
"0,1104",FZF2,1985-01-01T00:00:00,GHCND:USC00130923,-6.1
"0,1114",FZF3,1985-01-01T00:00:00,GHCND:USC00130923,-7.2
"0,1119",FZF4,1985-01-01T00:00:00,GHCND:USC00130923,-10.0
"0,0415",FZF5,1985-01-01T00:00:00,GHCND:USC00130923,-1.7
"0,0409",FZF6,1985-01-01T00:00:00,GHCND:USC00130923,-5.6
"0,0409",FZF7,1985-01-01T00:00:00,GHCND:USC00130923,-5.6
"0,0401",FZF8,1985-01-01T00:00:00,GHCND:USC00130923,-7.2
"0,0305",FZF9,1985-01-01T00:00:00,GHCND:USC00130923,-10.6
6,HDSD,1985-01-01T00:00:00,GHCND:USC00130923,3802.6
0,HTDD,1985-01-01T00:00:00,GHCND:USC00130923,3802.6
" ,0",PRCP,1985-01-01T00:00:00,GHCND:USC00130923,729.5
" ,0",SNOW,1985-01-01T00:00:00,GHCND:USC00130923,1209.0
0,TAVG,1985-01-01T00:00:00,GHCND:USC00130923,6.9
0,TMAX,1985-01-01T00:00:00,GHCND:USC00130923,12.8
0,TMIN,1985-01-01T00:00:00,GHCND:USC00130923,1.1
,CDSD,1985-01-01T00:00:00,GHCND:USC00130923,308.6
0,CLDD,1985-01-01T00:00:00,GHCND:USC00130923,308.6
0,DP01,1985-01-01T00:00:00,GHCND:USC00130923,66.0
0,DP10,1985-01-01T00:00:00,GHCND:USC00130923,53.0
0,DP1X,1985-01-01T00:00:00,GHCND:USC00130923,4.0
0,DSNW,1985-01-01T00:00:00,GHCND:USC00130923,13.0
0,DT00,1985-01-01T00:00:00,GHCND:USC00130923,45.0
0,DT32,1985-01-01T00:00:00,GHCND:USC00130923,160.0
0,DX32,1985-01-01T00:00:00,GHCND:USC00130923,86.0
0,DX70,1985-01-01T00:00:00,GHCND:USC00130923,135.0
0,DX90,1985-01-01T00:00:00,GHCND:USC00130923,8.0
 ,DYFG,1985-01-01T00:00:00,GHCND:USC00130923,24.0
 ,DYTS,1985-01-01T00:00:00,GHCND:USC00130923,11.0
"0,0120, ",EMNT,1985-01-01T00:00:00,GHCND:USC00130923,-31.7
" ,0,1201, ",EMSN,1985-01-01T00:00:00,GHCND:USC00130923,203.0
" ,0,0905, ",EMXP,1985-01-01T00:00:00,GHCND:USC00130923,98.8
"0,0609, ",EMXT,1985-01-01T00:00:00,GHCND:USC00130923,40.0
"0,1001",FZF0,1985-01-01T00:00:00,GHCND:USC00130923,-1.1
"0,1102",FZF1,1985-01-01T00:00:00,GHCND:USC00130923,-3.3
"0,1104",FZF2,1985-01-01T00:00:00,GHCND:USC00130923,-6.1
"0,1114",FZF3,1985-01-01T00:00:00,GHCND:USC00130923,-7.2
"0,1119",FZF4,1985-01-01T00:00:00,GHCND:USC00130923,-10.0
"0,0415",FZF5,1985-01-01T00:00:00,GHCND:USC00130923,-1.7
"0,0409",FZF6,1985-01-01T00:00:00,GHCND:USC00130923,-5.6
"0,0409",FZF7,1985-01-01T00:00:00,GHCND:USC00130923,-5.6
"0,0401",FZF8,1985-01-01T00:00:00,GHCND:USC00130923,-7.2
"0,0305",FZF9,1985-01-01T00:00:00,GHCND:USC00130923,-10.6
6,HDSD,1985-01-01T00:00:00,GHCND:USC00130923,3802.6
0,HTDD,1985-01-01T00:00:00,GHCND:USC00130923,3802.6
" ,0",PRCP,1985-01-01T00:00:00,GHCND:USC00130923,729.5
" ,0",SNOW,1985-01-01T00:00:00,GHCND:USC00130923,1209.0
0,TAVG,1985-01-01T00:00:00,GHCND:USC00130923,6.9
0,TMAX,1985-01-01T00:00:00,GHCND:USC00130923,12.8
0,TMIN,1985-01-01T00:00:00,GHCND:USC00130923,1.1
,CDSD,1986-01-01T00:00:00,GHCND:USC00130923,375.1
0,CLDD,1986-01-01T00:00:00,GHCND:USC00130923,375.1
0,DP01,1986-01-01T00:00:00,GHCND:USC00130923,74.0
0,DP10,1986-01-01T00:00:00,GHCND:USC00130923,59.0
0,DP1X,1986-01-01T00:00:00,GHCND:USC00130923,7.0
,DSND,1986-01-01T00:00:00,GHCND:USC00130923,123.0
0,DSNW,1986-01-01T00:00:00,GHCND:USC00130923,7.0
0,DT00,1986-01-01T00:00:00,GHCND:USC00130923,21.0
0,DT32,1986-01-01T00:00:00,GHCND:USC00130923,149.0
0,DX32,1986-01-01T00:00:00,GHCND:USC00130923,74.0
0,DX70,1986-01-01T00:00:00,GHCND:USC00130923,141.0
0,DX90,1986-01-01T00:00:00,GHCND:USC00130923,11.0
 ,DYFG,1986-01-01T00:00:00,GHCND:USC00130923,65.0
 ,DYTS,1986-01-01T00:00:00,GHCND:USC00130923,22.0
"0,0107, ",EMNT,1986-01-01T00:00:00,GHCND:USC00130923,-28.9
" ,0,0107,+",EMSD,1986-01-01T00:00:00,GHCND:USC00130923,406.0
" ,0,1118, ",EMSN,1986-01-01T00:00:00,GHCND:USC00130923,152.0
" ,0,0706, ",EMXP,1986-01-01T00:00:00,GHCND:USC00130923,44.2
"0,0621, ",EMXT,1986-01-01T00:00:00,GHCND:USC00130923,35.0
"0,1006",FZF0,1986-01-01T00:00:00,GHCND:USC00130923,-2.2
"0,1006",FZF1,1986-01-01T00:00:00,GHCND:USC00130923,-2.2
"0,1102",FZF2,1986-01-01T00:00:00,GHCND:USC00130923,-7.2
"0,1102",FZF3,1986-01-01T00:00:00,GHCND:USC00130923,-7.2
"0,1111",FZF4,1986-01-01T00:00:00,GHCND:USC00130923,-22.8
"0,0422",FZF5,1986-01-01T00:00:00,GHCND:USC00130923,-4.4
"0,0422",FZF6,1986-01-01T00:00:00,GHCND:USC00130923,-4.4
"0,0422",FZF7,1986-01-01T00:00:00,GHCND:USC00130923,-4.4
"0,0320",FZF8,1986-01-01T00:00:00,GHCND:USC00130923,-11.7
"0,0320",FZF9,1986-01-01T00:00:00,GHCND:USC00130923,-11.7
2,HDSD,1986-01-01T00:00:00,GHCND:USC00130923,4279.2
0,HTDD,1986-01-01T00:00:00,GHCND:USC00130923,4279.2
" ,0",PRCP,1986-01-01T00:00:00,GHCND:USC00130923,765.3
" ,0",SNOW,1986-01-01T00:00:00,GHCND:USC00130923,495.0
0,TAVG,1986-01-01T00:00:00,GHCND:USC00130923,8.5
0,TMAX,1986-01-01T00:00:00,GHCND:USC00130923,13.9
0,TMIN,1986-01-01T00:00:00,GHCND:USC00130923,3.0
 ,DYFG,1987-01-01T00:00:00,GHCND:USC00130923,5.0
,CDSD,1988-01-01T00:00:00,GHCND:USC00130923,540.7
0,CLDD,1988-01-01T00:00:00,GHCND:USC00130923,540.7
0,DP01,1988-01-01T00:00:00,GHCND:USC00130923,78.0
0,DP10,1988-01-01T00:00:00,GHCND:USC00130923,53.0
0,DP1X,1988-01-01T00:00:00,GHCND:USC00130923,6.0
,DSND,1988-01-01T00:00:00,GHCND:USC00130923,87.0
0,DT00,1988-01-01T00:00:00,GHCND:USC00130923,33.0
0,DT32,1988-01-01T00:00:00,GHCND:USC00130923,164.0
0,DX32,1988-01-01T00:00:00,GHCND:USC00130923,67.0
0,DX70,1988-01-01T00:00:00,GHCND:USC00130923,150.0
0,DX90,1988-01-01T00:00:00,GHCND:USC00130923,36.0
"0,0106, ",EMNT,1988-01-01T00:00:00,GHCND:USC00130923,-33.9
" ,0,0127,+",EMSD,1988-01-01T00:00:00,GHCND:USC00130923,305.0
" ,0,0822, ",EMXP,1988-01-01T00:00:00,GHCND:USC00130923,45.7
"0,0818,+",EMXT,1988-01-01T00:00:00,GHCND:USC00130923,38.3
"0,1004",FZF0,1988-01-01T00:00:00,GHCND:USC00130923,-1.7
"0,1005",FZF1,1988-01-01T00:00:00,GHCND:USC00130923,-3.3
"0,1024",FZF2,1988-01-01T00:00:00,GHCND:USC00130923,-4.4
"0,1026",FZF3,1988-01-01T00:00:00,GHCND:USC00130923,-6.7
"0,1030",FZF4,1988-01-01T00:00:00,GHCND:USC00130923,-8.9
"0,0427",FZF5,1988-01-01T00:00:00,GHCND:USC00130923,0.0
"0,0419",FZF6,1988-01-01T00:00:00,GHCND:USC00130923,-5.6
"0,0419",FZF7,1988-01-01T00:00:00,GHCND:USC00130923,-5.6
"0,0315",FZF8,1988-01-01T00:00:00,GHCND:USC00130923,-10.6
"0,0315",FZF9,1988-01-01T00:00:00,GHCND:USC00130923,-10.6
" ,0",PRCP,1988-01-01T00:00:00,GHCND:USC00130923,619.2
0,TAVG,1988-01-01T00:00:00,GHCND:USC00130923,8.0
0,TMAX,1988-01-01T00:00:00,GHCND:USC00130923,14.3
0,TMIN,1988-01-01T00:00:00,GHCND:USC00130923,1.7
,CDSD,1988-01-01T00:00:00,GHCND:USC00130923,540.7
0,CLDD,1988-01-01T00:00:00,GHCND:USC00130923,540.7
0,DP01,1988-01-01T00:00:00,GHCND:USC00130923,78.0
0,DP10,1988-01-01T00:00:00,GHCND:USC00130923,53.0
0,DP1X,1988-01-01T00:00:00,GHCND:USC00130923,6.0
,DSND,1988-01-01T00:00:00,GHCND:USC00130923,87.0
0,DT00,1988-01-01T00:00:00,GHCND:USC00130923,33.0
0,DT32,1988-01-01T00:00:00,GHCND:USC00130923,164.0
0,DX32,1988-01-01T00:00:00,GHCND:USC00130923,67.0
0,DX70,1988-01-01T00:00:00,GHCND:USC00130923,150.0
0,DX90,1988-01-01T00:00:00,GHCND:USC00130923,36.0
"0,0106, ",EMNT,1988-01-01T00:00:00,GHCND:USC00130923,-33.9
" ,0,0127,+",EMSD,1988-01-01T00:00:00,GHCND:USC00130923,305.0
" ,0,0822, ",EMXP,1988-01-01T00:00:00,GHCND:USC00130923,45.7
"0,0818,+",EMXT,1988-01-01T00:00:00,GHCND:USC00130923,38.3
"0,1004",FZF0,1988-01-01T00:00:00,GHCND:USC00130923,-1.7
"0,1005",FZF1,1988-01-01T00:00:00,GHCND:USC00130923,-3.3
"0,1024",FZF2,1988-01-01T00:00:00,GHCND:USC00130923,-4.4
"0,1026",FZF3,1988-01-01T00:00:00,GHCND:USC00130923,-6.7
"0,1030",FZF4,1988-01-01T00:00:00,GHCND:USC00130923,-8.9
"0,0427",FZF5,1988-01-01T00:00:00,GHCND:USC00130923,0.0
"0,0419",FZF6,1988-01-01T00:00:00,GHCND:USC00130923,-5.6
"0,0419",FZF7,1988-01-01T00:00:00,GHCND:USC00130923,-5.6
"0,0315",FZF8,1988-01-01T00:00:00,GHCND:USC00130923,-10.6
"0,0315",FZF9,1988-01-01T00:00:00,GHCND:USC00130923,-10.6
" ,0",PRCP,1988-01-01T00:00:00,GHCND:USC00130923,619.2
0,TAVG,1988-01-01T00:00:00,GHCND:USC00130923,8.0
0,TMAX,1988-01-01T00:00:00,GHCND:USC00130923,14.3
0,TMIN,1988-01-01T00:00:00,GHCND:USC00130923,1.7
,CDSD,1989-01-01T00:00:00,GHCND:USC00130923,380.2
0,CLDD,1989-01-01T00:00:00,GHCND:USC00130923,380.2
0,DP01,1989-01-01T00:00:00,GHCND:USC00130923,92.0
0,DP10,1989-01-01T00:00:00,GHCND:USC00130923,44.0
0,DP1X,1989-01-01T00:00:00,GHCND:USC00130923,4.0
,DSND,1989-01-01T00:00:00,GHCND:USC00130923,55.0
0,DSNW,1989-01-01T00:00:00,GHCND:USC00130923,9.0
0,DT00,1989-01-01T00:00:00,GHCND:USC00130923,34.0
0,DT32,1989-01-01T00:00:00,GHCND:USC00130923,166.0
0,DX32,1989-01-01T00:00:00,GHCND:USC00130923,73.0
0,DX70,1989-01-01T00:00:00,GHCND:USC00130923,152.0
0,DX90,1989-01-01T00:00:00,GHCND:USC00130923,14.0
 ,DYFG,1989-01-01T00:00:00,GHCND:USC00130923,7.0
"0,1222,+",EMNT,1989-01-01T00:00:00,GHCND:USC00130923,-31.1
" ,0,0305,+",EMSD,1989-01-01T00:00:00,GHCND:USC00130923,178.0
" ,0,0303, ",EMSN,1989-01-01T00:00:00,GHCND:USC00130923,76.0
" ,0,0823, ",EMXP,1989-01-01T00:00:00,GHCND:USC00130923,43.9
"0,0711,+",EMXT,1989-01-01T00:00:00,GHCND:USC00130923,35.6
"0,0923",FZF0,1989-01-01T00:00:00,GHCND:USC00130923,-1.7
"0,1003",FZF1,1989-01-01T00:00:00,GHCND:USC00130923,-2.8
"0,1018",FZF2,1989-01-01T00:00:00,GHCND:USC00130923,-5.6
"0,1019",FZF3,1989-01-01T00:00:00,GHCND:USC00130923,-6.7
"0,1116",FZF4,1989-01-01T00:00:00,GHCND:USC00130923,-14.4
"0,0507",FZF5,1989-01-01T00:00:00,GHCND:USC00130923,-0.6
